Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
10/08/2020,612,3,26,82,181,116,68,83,55,19,8,0,311,301,0,251,17,91,177,20,56,0,0,0,2,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,4,1,2,3,8,2,6,0,15,11,0,4,1,13,5,2,1
09/20/2022,430,0,29,85,75,66,45,49,52,30,28,0,257,172,1,112,25,113,113,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,9,7,6,0,17,12,0,2,2,14,8,3,0
09/05/2021,320,4,28,76,71,62,45,42,14,4,6,0,170,150,0,76,14,85,93,22,30,0,0,0,0,1,1,1,1,0,2,2,0,0,0,2,2,0,0,1,2,2,4,10,4,3,2,0,15,13,0,6,1,15,4,1,1
02/09/2022,488,10,27,137,114,79,65,36,27,16,14,0,263,221,4,95,27,74,175,24,93,0,0,0,0,1,6,3,0,0,2,8,0,5,0,4,1,0,0,2,3,4,5,0,5,3,5,0,14,13,0,11,3,7,6,0,0
02/17/2021,384,8,31,35,119,70,70,47,23,10,10,0,191,193,0,121,9,77,123,14,40,0,0,0,0,1,2,2,3,0,2,6,0,1,0,2,4,0,1,1,2,0,6,5,8,6,3,0,12,19,0,7,0,14,9,1,0
01/25/2023,372,1,26,126,57,49,43,29,35,22,11,0,208,164,0,133,22,104,77,13,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,2,1,8,4,5,0,10,16,0,3,2,10,10,1,0
09/28/2020,419,2,29,56,101,76,69,53,39,14,11,0,216,201,2,199,5,61,101,13,40,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,4,1,3,4,6,5,6,0,14,15,0,7,1,13,6,2,0
11/03/2021,519,8,31,143,96,105,59,55,32,17,12,0,280,235,4,65,12,163,165,34,80,0,0,2,1,0,0,1,4,0,5,3,0,3,1,3,1,0,0,0,3,6,1,5,6,6,4,0,21,10,0,3,0,14,10,3,1
11/18/2022,437,0,37,90,47,81,58,47,46,33,35,0,239,193,5,120,19,130,101,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,3,4,7,12,0,18,19,0,8,0,17,10,1,1
07/02/2021,54,1,6,5,11,10,12,6,7,3,0,0,32,22,0,10,2,14,19,5,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,6,0,0,0,0,6,0,0,0
08/22/2022,762,2,49,93,144,135,113,112,78,53,34,0,429,332,1,208,46,193,172,42,101,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,1,5,5,3,5,6,6,18,0,29,20,0,13,2,19,14,1,0
10/06/2021,374,5,31,87,87,76,42,36,29,10,7,0,184,190,0,67,13,103,124,19,48,0,0,0,1,1,2,0,1,0,1,4,0,4,0,1,0,0,0,0,1,3,5,4,6,8,4,0,18,13,0,2,1,18,8,1,1
12/04/2020,1856,32,104,240,409,341,306,272,158,85,45,0,939,912,5,703,71,339,418,71,254,0,0,1,1,4,4,7,15,0,14,18,0,16,1,6,9,0,0,4,6,15,11,19,20,17,12,0,49,55,0,31,4,47,16,4,2
12/24/2021,3923,17,174,632,956,840,606,478,245,104,62,0,2138,1774,11,629,122,1334,916,407,515,0,0,0,1,0,6,2,8,0,8,9,0,4,3,6,4,0,0,14,20,15,22,23,32,25,23,0,89,85,0,25,2,108,31,4,4
04/05/2021,947,6,49,179,235,212,151,96,46,20,8,0,500,447,0,247,37,281,259,40,83,0,0,0,0,2,2,0,2,0,3,3,0,1,0,4,1,0,0,2,4,7,5,11,6,10,4,0,25,24,0,13,1,30,3,1,1
12/21/2021,6919,9,180,899,2091,1771,972,632,364,118,71,1,3786,3110,23,997,231,1893,2027,553,1218,0,0,0,1,1,1,3,3,0,3,6,0,2,0,5,2,0,0,12,19,20,19,28,29,33,20,0,88,92,0,35,1,97,39,6,2
04/09/2020,574,25,151,9,83,101,103,129,74,40,35,0,259,315,0,188,25,219,94,25,23,0,0,0,0,3,7,5,10,0,13,12,0,5,1,14,5,0,0,1,6,12,17,34,32,28,21,0,63,88,0,32,6,80,28,4,1
07/10/2023,38,0,2,6,6,6,3,10,4,3,0,0,24,14,0,13,3,12,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0
08/30/2020,100,5,22,12,24,16,18,14,8,4,4,0,48,51,1,30,1,24,38,4,3,0,0,0,0,0,0,3,2,0,4,1,0,1,0,4,0,0,0,2,2,1,2,4,4,2,5,0,8,13,1,6,0,9,7,0,0
09/08/2021,658,7,44,136,180,135,68,62,43,22,12,0,356,302,0,151,29,182,191,29,76,0,0,0,0,3,0,2,2,0,6,1,0,1,0,5,1,0,0,1,4,10,2,8,8,3,8,0,19,25,0,7,1,26,8,1,1
11/01/2021,436,3,34,108,65,96,51,55,37,15,9,0,233,202,1,94,6,108,132,36,60,0,0,0,0,0,0,2,1,0,1,2,0,0,1,1,1,0,0,2,4,2,2,1,11,6,6,0,14,20,0,7,0,20,7,0,0
09/02/2020,405,3,18,42,127,81,67,45,25,12,6,0,224,180,1,179,12,64,107,14,29,0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,1,4,4,2,4,1,2,0,8,10,0,10,0,4,4,0,0
06/09/2022,982,1,34,190,190,206,158,104,66,45,23,0,577,403,2,208,55,262,277,40,140,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,6,5,6,9,0,18,16,0,6,2,13,10,3,0
06/10/2022,829,0,25,162,194,161,106,89,69,28,20,0,466,360,3,185,62,195,208,55,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,1,5,3,7,0,16,9,0,6,1,11,6,1,0
10/29/2021,370,2,18,81,65,72,67,37,29,14,5,0,183,186,1,77,25,74,106,50,38,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,2,3,5,5,1,0,7,11,0,5,0,8,4,1,0
02/13/2022,168,4,19,40,26,31,22,17,11,14,7,0,91,77,0,35,11,24,60,8,30,0,0,0,1,0,0,2,1,0,1,3,0,1,0,1,1,1,0,0,2,3,2,0,3,7,2,0,12,7,0,3,0,8,6,1,1
02/27/2022,93,7,7,18,18,18,11,11,9,6,2,0,48,45,0,16,11,13,36,3,14,0,0,0,0,0,1,1,5,0,1,6,0,1,1,2,2,1,0,0,3,0,0,1,0,1,2,0,6,1,0,2,0,3,2,0,0
07/20/2023,73,1,1,6,7,13,14,14,5,12,2,0,53,20,0,12,9,33,13,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
11/12/2020,2927,18,112,329,741,571,495,383,255,114,39,0,1495,1424,8,1129,67,494,732,132,373,0,0,0,0,2,6,3,7,0,10,8,0,5,1,6,6,0,0,4,5,8,11,18,32,21,13,0,63,49,0,30,4,39,27,8,4
04/13/2020,694,32,152,10,99,115,127,160,91,53,39,0,354,340,0,267,28,229,101,26,43,0,0,1,5,3,7,7,9,0,14,18,0,11,2,17,2,0,0,2,5,11,11,41,28,25,29,0,65,87,0,37,6,71,30,8,0
05/27/2023,36,0,4,4,5,3,5,7,4,6,2,0,19,17,0,6,2,9,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,2,0,0,0,2,2,0,0
05/13/2022,1264,2,35,292,220,231,183,145,111,58,24,0,714,549,1,243,110,236,448,57,170,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,3,2,2,4,7,7,10,0,19,16,0,6,2,12,14,1,0
02/20/2021,213,9,18,35,57,30,29,33,13,8,8,0,106,107,0,63,8,40,66,15,21,0,0,0,1,0,0,5,3,0,5,4,0,3,1,3,2,0,0,1,1,0,2,1,4,2,7,0,10,8,0,3,0,10,3,2,0
05/06/2022,1063,1,23,227,214,217,167,106,80,33,19,0,581,482,0,193,111,167,373,56,163,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,4,3,5,1,3,5,0,9,14,0,6,0,10,5,2,0
03/27/2020,404,8,155,4,43,61,86,103,49,36,22,0,212,192,0,74,13,221,71,10,15,0,0,0,1,1,3,3,0,0,3,5,0,2,0,4,2,0,0,2,4,9,27,40,34,20,19,0,78,77,0,17,6,114,13,4,1
09/18/2020,356,4,19,41,101,74,44,45,34,8,9,0,163,193,0,159,16,53,90,16,22,0,0,0,0,0,0,1,3,0,2,2,0,1,0,2,1,0,0,0,1,1,1,3,3,4,6,0,10,9,0,1,1,8,8,1,0
02/03/2023,267,0,19,45,42,47,32,40,28,25,8,0,161,106,0,52,13,98,68,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,6,3,0,0,6,13,0,2,1,12,4,0,0
09/19/2020,170,2,18,11,49,41,23,24,16,2,4,0,89,81,0,68,4,21,52,12,13,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,2,1,1,1,4,4,2,3,0,11,7,0,9,0,6,2,1,0
04/13/2021,677,4,51,81,200,140,112,89,30,13,12,0,370,306,1,170,26,227,167,17,70,0,0,0,0,1,0,1,2,0,0,4,0,0,0,3,1,0,0,0,6,7,4,14,6,8,6,0,29,22,0,6,4,33,7,1,0
12/16/2021,3986,11,113,694,1310,951,538,272,143,53,25,0,2169,1807,10,512,138,1154,1138,325,719,0,0,1,0,2,1,3,4,0,4,7,0,0,0,7,4,0,0,9,10,14,11,19,28,13,9,0,57,56,0,19,3,60,24,4,3
01/28/2021,607,10,46,82,143,107,95,80,54,29,17,0,305,302,0,216,20,110,171,24,66,0,1,0,0,0,2,3,4,0,5,5,0,3,1,4,2,0,0,1,2,2,3,3,8,13,14,0,19,27,0,15,0,16,14,1,0
05/19/2020,888,27,97,78,211,170,148,129,85,39,28,0,450,433,5,478,16,167,89,31,107,0,1,1,3,6,5,6,5,0,8,19,0,11,2,11,3,0,0,5,4,13,15,19,17,13,11,0,50,47,0,44,2,33,13,2,3
03/05/2021,291,6,22,47,77,63,38,29,24,8,5,0,150,141,0,76,25,66,86,17,21,0,0,0,0,0,1,1,4,0,4,2,0,1,0,3,2,0,0,1,1,0,2,9,5,1,3,0,11,11,0,4,2,8,8,0,0
11/10/2022,551,0,38,124,91,99,57,78,44,36,22,0,311,240,0,142,24,186,121,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,9,7,7,0,23,15,0,10,1,16,9,2,0
07/11/2023,42,0,1,5,11,6,4,4,3,7,2,0,27,15,0,15,5,6,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
04/06/2023,188,1,19,23,29,26,21,25,30,19,15,0,90,98,0,34,12,73,44,7,18,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,5,4,5,0,9,10,0,2,3,13,1,0,0
08/17/2022,691,2,43,86,135,116,106,104,75,42,27,0,404,285,2,174,39,208,136,33,101,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,2,5,4,3,4,7,9,9,0,21,22,0,11,1,18,10,1,2
09/09/2021,514,4,38,115,140,104,53,46,33,14,9,0,274,240,0,88,16,148,158,25,79,0,0,0,0,0,1,3,0,0,1,3,0,1,0,0,2,0,1,2,4,6,7,1,6,5,7,0,19,19,0,7,0,22,8,1,0
12/28/2022,509,1,51,48,70,77,80,72,65,55,42,0,286,223,0,116,21,164,136,23,49,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,3,2,6,9,7,14,5,0,28,23,0,9,1,20,15,2,4
04/08/2023,112,0,7,16,13,24,16,9,13,15,6,0,62,50,0,30,4,30,26,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,5,2,0,1,0,5,1,0,0
04/07/2022,509,3,9,103,118,123,76,47,24,14,3,1,279,228,2,83,47,62,194,36,87,0,0,0,0,2,1,0,0,0,2,1,0,1,0,1,1,0,0,0,2,1,0,1,3,1,1,0,5,4,0,4,0,2,3,0,0
12/06/2020,708,28,90,72,160,128,111,99,72,48,18,0,374,332,2,222,28,152,193,20,93,0,0,0,2,2,4,8,12,0,12,16,0,9,3,8,6,1,1,2,7,5,8,12,18,17,21,0,46,44,0,29,1,36,21,2,1
03/15/2020,40,0,20,0,3,8,9,8,5,4,3,0,13,27,0,6,4,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,4,4,1,0,6,14,0,4,2,10,4,0,0
05/21/2020,798,34,107,75,174,137,119,122,78,50,43,0,417,372,9,425,28,162,67,26,90,0,0,1,0,3,13,11,6,0,14,20,0,17,1,6,10,0,0,1,9,11,16,16,23,19,12,0,53,54,0,47,8,39,8,4,1
07/08/2023,35,0,1,2,8,4,4,4,4,7,2,0,22,13,0,6,0,14,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
02/06/2023,466,4,35,143,71,67,51,60,36,22,16,0,254,206,6,149,16,161,89,19,32,0,0,0,0,0,0,1,3,0,3,1,0,0,1,2,1,0,0,2,7,1,2,5,9,7,2,0,17,18,0,5,0,14,15,1,0
12/17/2020,1348,24,88,169,327,255,197,183,123,50,43,1,708,636,4,596,53,229,269,53,148,0,0,1,1,3,6,2,11,0,9,15,0,9,0,8,7,0,0,0,5,10,5,13,23,13,18,1,43,44,1,28,4,37,13,2,4
09/13/2022,495,2,31,116,79,86,44,62,50,38,20,0,301,194,0,172,11,122,119,15,56,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,4,0,3,3,1,5,7,8,0,15,16,0,12,0,10,6,2,1
08/08/2020,177,3,16,22,56,27,32,18,14,3,5,0,94,83,0,67,7,39,45,7,12,0,0,0,1,1,0,1,0,0,0,3,0,2,0,1,0,0,0,0,1,1,2,4,3,2,3,0,6,10,0,8,1,5,2,0,0
05/04/2023,154,0,11,43,24,27,12,19,11,7,11,0,103,49,2,34,9,45,31,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,5,0,5,6,0,4,0,6,0,1,0
03/10/2020,11,0,4,1,2,3,2,0,0,2,1,0,8,3,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,2,0,0,0,3,1,0,0
02/17/2022,306,4,20,80,72,55,34,29,17,12,7,0,168,138,0,63,23,47,84,14,75,0,0,0,1,0,0,1,2,0,1,3,0,1,0,1,2,0,0,1,3,1,0,2,4,5,4,0,10,10,0,8,0,5,7,0,0
09/12/2022,607,2,27,130,90,102,79,83,56,46,21,0,343,263,1,171,42,133,121,34,106,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,3,3,4,4,5,7,0,10,17,0,9,2,3,11,1,1
04/27/2021,564,5,54,101,142,113,79,63,41,14,11,0,288,276,0,156,18,235,96,15,44,0,0,0,1,1,1,1,1,0,2,3,0,2,0,3,0,0,0,1,5,8,5,12,12,4,7,0,32,22,0,7,1,36,10,0,0
04/18/2021,316,7,54,44,71,78,45,44,18,9,7,0,173,143,0,64,12,133,69,12,26,0,0,0,0,4,0,1,2,0,5,2,0,3,1,3,0,0,0,2,6,4,9,17,9,4,3,0,27,27,0,7,0,37,9,1,0
03/08/2021,327,5,22,53,103,61,35,32,31,8,4,0,165,162,0,109,23,67,80,22,26,0,0,0,0,2,1,2,0,0,2,3,0,3,0,2,0,0,0,0,2,2,1,4,8,2,3,0,13,9,0,5,0,11,4,2,0
01/11/2023,491,3,43,122,64,54,63,62,51,44,31,0,286,204,1,159,23,146,92,24,47,0,0,0,0,0,0,0,3,0,1,2,0,0,0,1,2,0,0,4,2,5,4,4,8,9,7,0,19,24,0,7,0,21,11,2,2
11/28/2020,1373,17,115,158,326,257,218,200,129,55,30,0,698,674,1,590,48,214,308,44,169,0,0,1,0,4,3,4,5,0,9,8,0,6,0,7,4,0,0,2,7,8,11,19,22,23,23,0,52,63,0,37,3,41,24,4,6
08/18/2022,588,1,31,93,88,99,75,77,78,52,25,1,340,247,1,157,44,148,136,29,74,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,1,5,2,5,7,7,0,17,14,0,7,1,12,8,2,1
08/16/2022,745,2,47,93,121,138,106,104,87,54,41,1,407,337,1,169,49,206,175,36,110,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,1,3,7,4,9,5,8,10,0,22,25,0,6,0,28,13,0,0
11/12/2022,240,0,28,33,37,38,32,37,31,21,11,0,138,102,0,61,11,70,67,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,4,6,5,0,15,13,0,3,1,18,6,0,0
05/21/2021,245,6,30,53,49,44,36,33,18,6,6,0,140,105,0,50,11,110,43,3,28,0,1,0,0,1,2,1,1,0,3,3,0,2,0,4,0,0,0,0,3,1,2,10,7,4,3,0,19,11,0,2,1,20,4,1,2
02/27/2021,177,7,18,31,39,32,21,24,14,9,7,0,100,77,0,56,12,43,42,9,15,0,0,0,0,1,1,1,4,0,3,4,0,2,0,2,3,0,0,0,0,0,0,4,6,4,4,0,7,11,0,2,0,11,5,0,0
10/09/2021,239,4,21,51,52,54,31,26,16,7,2,0,113,125,1,47,11,60,84,15,22,0,0,0,0,0,1,2,1,0,3,1,0,0,0,4,0,0,0,1,0,4,5,3,5,1,2,0,12,9,0,4,0,10,6,0,1
08/03/2020,428,3,28,52,128,88,68,47,24,14,7,0,216,211,1,223,11,77,81,16,20,0,0,0,0,0,1,1,1,0,2,1,0,1,0,1,1,0,0,1,1,2,4,7,3,7,3,0,8,20,0,10,2,10,5,1,0
10/14/2021,361,1,35,78,79,77,48,36,28,11,4,0,218,143,0,61,18,94,127,18,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,3,8,9,3,3,0,22,13,0,11,2,12,8,2,0
05/25/2020,252,23,78,7,34,35,41,43,49,26,17,0,123,126,3,85,7,82,53,3,22,0,0,1,0,4,4,7,7,0,11,12,0,5,0,10,7,1,0,2,10,4,7,12,17,11,15,0,37,41,0,29,2,36,8,1,2
02/18/2021,315,6,33,36,98,52,50,42,25,10,2,0,163,152,0,107,9,61,92,22,24,0,0,0,0,1,0,5,0,0,4,2,0,0,0,4,2,0,0,0,1,6,4,8,6,7,1,0,19,14,0,10,0,15,5,2,1
12/13/2020,609,23,67,53,129,128,93,84,59,37,26,0,327,282,0,164,33,113,186,30,83,0,1,0,1,2,5,9,5,0,5,18,0,6,1,10,6,0,0,3,5,2,9,7,14,10,17,0,34,33,0,22,2,29,11,3,0
05/28/2020,521,22,70,41,110,90,98,69,60,27,26,0,262,255,4,242,10,131,66,11,61,0,0,0,1,5,1,4,11,0,11,11,0,10,0,7,5,0,0,4,2,10,7,9,15,8,15,0,34,36,0,31,2,23,12,0,2
05/14/2020,778,45,131,49,167,150,133,110,95,43,31,0,399,371,8,377,15,178,88,27,93,1,0,4,1,5,5,7,22,0,22,23,0,13,4,21,6,1,0,2,7,9,16,18,39,26,14,0,55,76,0,49,4,49,18,7,4
12/17/2021,3650,9,114,609,1126,878,459,306,161,72,39,0,1994,1643,13,464,130,1165,1008,261,622,0,0,2,0,4,1,2,0,0,5,4,0,1,0,6,2,0,0,8,14,12,6,15,24,23,12,0,53,61,0,22,3,62,25,1,1
08/19/2020,485,5,22,58,150,90,57,71,39,13,7,0,256,229,0,220,4,92,117,24,28,0,0,0,1,0,2,1,1,0,3,2,0,2,0,1,2,0,0,1,2,2,1,6,2,6,2,0,11,11,0,4,0,12,5,0,1
04/13/2023,218,1,13,33,33,42,24,25,26,13,22,0,126,91,1,46,19,66,49,10,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,3,2,4,0,5,8,0,4,0,7,2,0,0
03/18/2020,162,1,39,2,31,32,40,23,18,11,5,0,80,82,0,19,8,65,63,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,5,8,10,9,5,0,13,26,0,5,3,23,8,0,0
07/06/2020,282,5,29,23,79,66,41,35,21,11,6,0,150,129,3,95,11,81,52,5,38,0,0,0,0,1,2,0,2,0,4,1,0,1,0,2,2,0,0,0,3,3,4,6,5,5,3,0,15,14,0,6,1,15,6,0,1
03/03/2021,336,5,24,46,90,72,56,29,25,14,4,0,160,176,0,85,21,73,100,30,27,0,0,0,0,0,1,1,3,0,3,2,0,0,1,3,1,0,0,1,2,1,1,4,8,5,2,0,15,9,0,2,0,13,9,0,0
11/20/2020,2300,32,125,328,528,432,371,267,192,109,73,0,1196,1101,3,855,70,393,541,86,355,0,0,0,5,2,8,3,14,0,16,16,0,14,1,10,7,0,0,6,3,5,21,20,30,19,21,0,68,56,1,29,5,57,27,4,3
05/19/2023,92,0,10,15,12,12,13,12,13,13,2,0,62,28,2,18,6,34,28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,1,1,6,4,0,1,0,5,3,1,0
11/22/2021,781,3,43,189,151,155,111,77,55,22,20,1,403,373,5,142,22,189,230,58,140,0,0,0,0,0,2,1,0,0,2,1,0,1,0,2,0,0,0,0,3,7,3,5,10,9,6,0,22,21,0,8,0,17,13,3,2
03/24/2023,258,2,28,52,29,45,38,27,26,25,16,0,146,111,1,74,12,93,57,7,15,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,4,3,2,2,7,9,0,15,13,0,10,0,11,6,1,0
07/21/2021,217,0,11,38,60,52,26,24,9,4,4,0,120,97,0,33,10,69,73,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,2,0,8,3,0,2,0,6,3,0,0
09/23/2021,368,5,30,81,85,74,47,30,29,15,7,0,192,174,2,77,10,99,121,24,37,0,0,1,1,1,1,0,1,0,3,2,0,1,0,4,0,0,0,0,3,2,7,3,8,5,2,0,14,16,0,8,1,15,5,1,0
10/07/2020,548,1,23,59,163,117,85,63,34,18,9,0,269,278,1,216,11,76,171,20,54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,4,3,4,4,2,0,10,13,0,8,0,8,6,0,1
01/11/2021,1355,16,87,187,334,267,211,172,104,48,32,0,694,660,1,479,66,251,330,57,172,0,0,0,0,0,2,5,9,0,6,10,0,5,2,4,5,0,0,2,2,6,7,16,20,16,18,0,41,46,0,17,5,48,15,2,0
11/04/2020,2512,8,96,302,707,563,365,289,173,84,29,0,1291,1212,9,1018,78,400,675,88,253,0,0,0,0,0,1,2,5,0,5,3,0,5,0,1,2,0,0,4,5,3,9,25,15,24,11,0,48,48,0,33,1,36,22,3,1
06/13/2021,28,5,5,5,3,10,4,3,2,1,0,0,18,10,0,5,0,17,3,0,3,0,0,2,0,2,1,0,0,0,0,5,0,3,0,1,1,0,0,0,2,1,0,1,1,0,0,0,5,0,0,2,0,2,1,0,0
05/20/2020,771,29,93,58,210,132,138,107,72,36,18,0,402,362,7,392,5,175,82,20,97,0,1,1,1,6,10,4,6,0,7,22,0,15,3,7,4,0,0,3,7,4,8,14,22,20,15,0,48,45,0,35,1,41,11,2,3
06/30/2021,51,0,6,11,12,10,9,3,3,3,0,0,20,31,0,16,2,12,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,5,0,1,0,4,0,0,1
07/27/2020,362,1,19,51,102,66,50,40,30,14,9,0,194,166,2,183,11,86,59,9,14,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,4,0,2,6,0,7,12,0,5,3,7,4,0,0
12/05/2021,511,8,63,106,96,90,81,60,47,19,12,0,262,247,2,97,17,118,149,56,74,0,1,0,0,2,1,1,3,0,3,5,0,1,0,3,4,0,0,1,2,7,6,10,10,16,11,0,29,34,0,11,2,26,20,1,3
06/25/2021,35,3,4,7,6,6,9,2,5,0,0,0,16,19,0,10,2,8,7,0,8,0,0,1,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,3,1,0,0
06/29/2023,40,0,2,5,8,8,8,4,2,2,3,0,26,14,0,10,0,10,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
01/07/2022,4833,36,224,895,1030,849,693,614,410,219,122,1,2668,2158,7,1094,246,980,1180,281,1052,0,0,0,0,4,9,8,15,0,17,19,0,7,0,16,11,2,0,7,18,20,18,31,51,44,35,0,108,115,1,47,6,106,55,6,4
02/25/2023,161,0,26,17,27,22,30,20,16,16,13,0,102,59,0,42,8,49,41,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,7,4,7,0,10,16,0,5,1,14,6,0,0
02/22/2023,466,0,26,135,73,59,52,59,46,22,20,0,271,195,0,114,16,187,94,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,3,6,2,8,0,13,13,0,6,0,14,6,0,0
05/12/2022,1470,1,27,347,288,291,196,167,88,66,27,0,831,636,3,275,136,310,446,83,220,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,2,4,2,0,4,12,0,9,18,0,9,2,9,7,0,0
06/25/2022,514,1,30,67,99,81,90,70,64,28,15,0,294,219,1,108,38,127,140,25,76,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,3,5,6,2,6,0,16,14,0,5,1,15,9,0,0
02/26/2022,106,1,7,18,21,22,12,13,9,10,1,0,49,57,0,18,8,9,44,5,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,3,0,0,3,4,0,2,0,0,5,0,0
